movieId	title	genres	item_id	i_genre_c	i_title_c
1785	King of New York (1990)	Action|Crime	1369	56	1553
1788	Men With Guns (1997)	Action|Drama	1370	64	1800
1791	Twilight (1998)	Crime|Drama	1371	216	2917
1792	U.S. Marshalls (1998)	Action|Thriller	1372	92	2931
1794	Love and Death on Long Island (1997)	Comedy|Drama	1373	185	1697
1797	Everest (1998)	Documentary	1374	234	902
1798	Hush (1998)	Thriller	1375	295	1379
1799	Suicide Kings (1997)	Crime|Drama	1376	216	2718
1801	Man in the Iron Mask, The (1998)	Action|Drama|Romance	1377	68	1742
1804	Newton Boys, The (1998)	Crime|Drama	1378	216	1986
1805	Wild Things (1998)	Crime|Drama|Mystery|Thriller	1379	220	3065
1806	Paulie (1998)	Adventure|Children's|Comedy	1380	107	2146
1807	Cool Dry Place, A (1998)	Drama	1381	238	636
1809	Hana-bi (1997)	Comedy|Crime|Drama	1382	178	1243
1810	Primary Colors (1998)	Drama	1383	238	2255
1811	Niagara, Niagara (1997)	Drama	1384	238	1992
1812	Wide Awake (1998)	Children's|Comedy|Drama	1385	161	3057
1814	Price Above Rubies, A (1998)	Drama	1386	238	2251
1816	Two Girls and a Guy (1997)	Comedy|Drama	1387	185	2923
1821	Object of My Affection, The (1998)	Comedy|Romance	1388	206	2046
1824	Homegrown (1998)	Comedy|Thriller	1389	212	1334
1825	Player's Club, The (1998)	Action|Drama	1390	64	2201
1827	Big One, The (1997)	Comedy|Documentary	1391	184	335
1829	Chinese Box (1997)	Drama|Romance	1392	251	557
1831	Lost in Space (1998)	Action|Sci-Fi|Thriller	1393	87	1684
1833	Mercury Rising (1998)	Action|Drama|Thriller	1394	71	1804
1834	Spanish Prisoner, The (1997)	Drama|Thriller	1395	259	2626
1835	City of Angels (1998)	Romance	1396	287	578
1836	Last Days of Disco, The (1998)	Drama	1397	238	1589
1837	Odd Couple II, The (1998)	Comedy	1398	176	2048
1839	My Giant (1998)	Comedy	1399	176	1941
1840	He Got Game (1998)	Drama	1400	238	1269
1841	Gingerbread Man, The (1998)	Drama|Thriller	1401	259	1129
1844	Live Flesh (1997)	Drama	1402	238	1652
1845	Zero Effect (1998)	Comedy|Thriller	1403	212	3124
1846	Nil By Mouth (1997)	Drama	1404	238	2015
1848	Borrowers, The (1997)	Adventure|Children's|Comedy|Fantasy	1405	108	412
1854	Kissing a Fool (1998)	Comedy|Romance	1406	206	1560
1855	Krippendorf's Tribe (1998)	Comedy	1407	176	1566
1856	Kurt & Courtney (1998)	Documentary|Musical	1408	236	1571
1857	Real Blonde, The (1997)	Comedy	1409	176	2329
1858	Mr. Nice Guy (1997)	Action|Comedy	1410	43	1888
1859	Taste of Cherry (1997)	Drama	1411	238	2770
1860	Character (Karakter) (1997)	Drama	1412	238	536
1862	Species II (1998)	Horror|Sci-Fi	1413	275	2632
1863	Major League: Back to the Minors (1998)	Comedy	1414	176	1725
1865	Wild Man Blues (1998)	Documentary	1415	234	3063
1866	Big Hit, The (1998)	Action|Comedy	1416	43	330
1867	Tarzan and the Lost City (1998)	Action|Adventure	1417	2	2768
1869	Black Dog (1998)	Action|Thriller	1418	92	352
1870	Dancer, Texas Pop. 81 (1998)	Comedy|Drama	1419	185	703
1873	Misérables, Les (1998)	Drama	1420	238	1851
1874	Still Breathing (1997)	Comedy|Romance	1421	206	2689
1875	Clockwatchers (1997)	Comedy	1422	176	596
1876	Deep Impact (1998)	Action|Drama|Sci-Fi|Thriller	1423	70	750
1879	Hanging Garden, The (1997)	Drama	1424	238	1247
1880	Lawn Dogs (1997)	Drama	1425	238	1602
1881	Quest for Camelot (1998)	Adventure|Animation|Children's|Fantasy	1426	100	2297
1882	Godzilla (1998)	Action|Sci-Fi	1427	86	1152
1883	Bulworth (1998)	Comedy	1428	176	476
1884	Fear and Loathing in Las Vegas (1998)	Comedy|Drama	1429	185	964
1885	Opposite of Sex, The (1998)	Comedy|Drama	1430	185	2090
1887	Almost Heroes (1998)	Adventure|Comedy	1431	120	106
1888	Hope Floats (1998)	Comedy|Drama|Romance	1432	187	1344
1889	Insomnia (1997)	Thriller	1433	295	1436
1892	Perfect Murder, A (1998)	Mystery|Thriller	1434	286	2160
1893	Beyond Silence (1996)	Drama	1435	238	318
1894	Six Days Seven Nights (1998)	Adventure|Comedy|Romance	1436	123	2557
1895	Can't Hardly Wait (1998)	Comedy|Drama|Romance	1437	187	493
1896	Cousin Bette (1998)	Comedy	1438	176	647
1897	High Art (1998)	Drama|Romance	1439	251	1309
1898	Land Girls, The (1998)	Drama|War	1440	261	1584
1899	Passion in the Desert (1998)	Adventure|Drama	1441	126	2138
1900	Children of Heaven, The (Bacheha-Ye Aseman) (1997)	Drama	1442	238	547
1902	Dream for an Insomniac (1996)	Drama|Romance	1443	251	825
1904	Henry Fool (1997)	Comedy|Drama	1444	185	1295
1906	Mr. Jealousy (1997)	Comedy|Romance	1445	206	1884
1907	Mulan (1998)	Animation|Children's	1446	144	1900
1909	X-Files: Fight the Future, The (1998)	Mystery|Sci-Fi|Thriller	1447	285	3105
1910	I Went Down (1997)	Action|Comedy|Crime	1448	44	1392
1911	Doctor Dolittle (1998)	Comedy	1449	176	794
1912	Out of Sight (1998)	Action|Crime|Romance	1450	61	2103
1913	Picnic at Hanging Rock (1975)	Drama|Mystery	1451	247	2185
1914	Smoke Signals (1998)	Comedy|Drama	1452	185	2582
1916	Buffalo 66 (1998)	Action|Comedy|Drama	1453	47	470
1917	Armageddon (1998)	Action|Adventure|Sci-Fi|Thriller	1454	34	179
1918	Lethal Weapon 4 (1998)	Action|Comedy|Crime|Drama	1455	45	1617
1919	Madeline (1998)	Children's|Comedy	1456	160	1719
1920	Small Soldiers (1998)	Animation|Children's|Fantasy|War	1457	151	2577
1921	Pi (1998)	Sci-Fi|Thriller	1458	292	2182
1922	Whatever (1998)	Drama	1459	238	3031
1923	There's Something About Mary (1998)	Comedy	1460	176	2796
1924	Plan 9 from Outer Space (1958)	Horror|Sci-Fi	1461	275	2198
1925	Wings (1927)	Drama|Romance|War	1462	254	3073
1926	Broadway Melody, The (1929)	Musical	1463	278	457
1927	All Quiet on the Western Front (1930)	War	1464	296	98
1928	Cimarron (1931)	Western	1465	297	567
1929	Grand Hotel (1932)	Drama	1466	238	1187
1931	Mutiny on the Bounty (1935)	Adventure	1467	96	1925
1932	Great Ziegfeld, The (1936)	Musical	1468	278	1206
1933	Life of Émile Zola, The (1937)	Drama	1469	238	1625
1934	You Can't Take It With You (1938)	Comedy	1470	176	3114
1935	How Green Was My Valley (1941)	Drama	1471	238	1361
1936	Mrs. Miniver (1942)	Drama|War	1472	261	1896
1937	Going My Way (1944)	Comedy	1473	176	1156
1938	Lost Weekend, The (1945)	Drama	1474	238	1682
1939	Best Years of Our Lives, The (1946)	Drama|War	1475	261	307
1940	Gentleman's Agreement (1947)	Drama	1476	238	1105
1941	Hamlet (1948)	Drama	1477	238	1238
1942	All the King's Men (1949)	Drama	1478	238	100
1943	Greatest Show on Earth, The (1952)	Drama	1479	238	1207
1944	From Here to Eternity (1953)	Drama|Romance|War	1480	254	1076
1945	On the Waterfront (1954)	Crime|Drama	1481	216	2069
1946	Marty (1955)	Drama|Romance	1482	251	1764
1947	West Side Story (1961)	Musical|Romance	1483	279	3021
1948	Tom Jones (1963)	Comedy	1484	176	2861
1949	Man for All Seasons, A (1966)	Drama	1485	238	1740
1950	In the Heat of the Night (1967)	Drama|Mystery	1486	247	1417
1951	Oliver! (1968)	Musical	1487	278	2059
1952	Midnight Cowboy (1969)	Drama	1488	238	1818
1953	French Connection, The (1971)	Action|Crime|Drama|Thriller	1489	58	1055
1954	Rocky (1976)	Action|Drama	1490	64	2398
1955	Kramer Vs. Kramer (1979)	Drama	1491	238	1565
1956	Ordinary People (1980)	Drama	1492	238	2091
1957	Chariots of Fire (1981)	Drama	1493	238	538
1958	Terms of Endearment (1983)	Comedy|Drama	1494	185	2783
1959	Out of Africa (1985)	Drama|Romance	1495	251	2102
1960	Last Emperor, The (1987)	Drama|War	1496	261	1592
1961	Rain Man (1988)	Drama	1497	238	2309
1962	Driving Miss Daisy (1989)	Drama	1498	238	830
1963	Take the Money and Run (1969)	Comedy	1499	176	2751
1964	Klute (1971)	Drama|Mystery	1500	247	1561
1965	Repo Man (1984)	Comedy|Sci-Fi	1501	210	2353
1966	Metropolitan (1990)	Comedy	1502	176	1812
1967	Labyrinth (1986)	Adventure|Children's|Fantasy	1503	115	1574
1968	Breakfast Club, The (1985)	Comedy|Drama	1504	185	438
1969	Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)	Horror	1505	271	2010
1970	Nightmare on Elm Street 3: Dream Warriors, A (1987)	Horror	1506	271	2007
1971	Nightmare on Elm Street 4: The Dream Master, A (1988)	Horror	1507	271	2008
1972	Nightmare on Elm Street 5: The Dream Child, A (1989)	Horror	1508	271	2009
1973	Freddy's Dead: The Final Nightmare (1991)	Horror	1509	271	1048
1974	Friday the 13th (1980)	Horror	1510	271	1062
1975	Friday the 13th Part 2 (1981)	Horror	1511	271	1063
1976	Friday the 13th Part 3: 3D (1982)	Horror	1512	271	1064
1977	Friday the 13th: The Final Chapter (1984)	Horror	1513	271	1069
1978	Friday the 13th Part V: A New Beginning (1985)	Horror	1514	271	1065
1979	Friday the 13th Part VI: Jason Lives (1986)	Horror	1515	271	1066
1980	Friday the 13th Part VII: The New Blood (1988)	Horror	1516	271	1067
1981	Friday the 13th Part VIII: Jason Takes Manhattan (1989)	Horror	1517	271	1068
1982	Halloween (1978)	Horror	1518	271	1231
1983	Halloween II (1981)	Horror	1519	271	1234
1984	Halloween III: Season of the Witch (1983)	Horror	1520	271	1235
1985	Halloween 4: The Return of Michael Myers (1988)	Horror	1521	271	1232
1986	Halloween 5: The Revenge of Michael Myers (1989)	Horror	1522	271	1233
1987	Prom Night (1980)	Horror	1523	271	2272
1988	Hello Mary Lou: Prom Night II (1987)	Horror	1524	271	1290
1991	Child's Play (1988)	Horror	1525	271	544
1992	Child's Play 2 (1990)	Horror	1526	271	545
1993	Child's Play 3 (1992)	Horror	1527	271	546
1994	Poltergeist (1982)	Horror|Thriller	1528	277	2225
1995	Poltergeist II: The Other Side (1986)	Horror|Thriller	1529	277	2226
1996	Poltergeist III (1988)	Horror|Thriller	1530	277	2227
1997	Exorcist, The (1973)	Horror	1531	271	913
1998	Exorcist II: The Heretic (1977)	Horror	1532	271	911
1999	Exorcist III, The (1990)	Horror	1533	271	912
2000	Lethal Weapon (1987)	Action|Comedy|Crime|Drama	1534	45	1614
2001	Lethal Weapon 2 (1989)	Action|Comedy|Crime|Drama	1535	45	1615
2002	Lethal Weapon 3 (1992)	Action|Comedy|Crime|Drama	1536	45	1616
2003	Gremlins (1984)	Comedy|Horror	1537	195	1209
2004	Gremlins 2: The New Batch (1990)	Comedy|Horror	1538	195	1210
2005	Goonies, The (1985)	Adventure|Children's|Fantasy	1539	115	1178
2006	Mask of Zorro, The (1998)	Action|Adventure|Romance	1540	29	1769
2007	Polish Wedding (1998)	Comedy	1541	176	2223
2009	Soylent Green (1973)	Sci-Fi|Thriller	1542	292	2622
2010	Metropolis (1926)	Sci-Fi	1543	291	1811
2011	Back to the Future Part II (1989)	Comedy|Sci-Fi	1544	210	223
2012	Back to the Future Part III (1990)	Comedy|Sci-Fi|Western	1545	211	224
2013	Poseidon Adventure, The (1972)	Action|Adventure	1546	2	2237
2014	Freaky Friday (1977)	Children's|Comedy	1547	160	1047
2015	Absent Minded Professor, The (1961)	Children's|Comedy|Fantasy	1548	162	35
2016	Apple Dumpling Gang Rides Again, The (1979)	Children's|Comedy|Western	1549	166	170
2017	Babes in Toyland (1961)	Children's|Fantasy|Musical	1550	171	214
2018	Bambi (1942)	Animation|Children's	1551	144	240
2019	Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)	Action|Drama	1552	64	2500
2020	Dangerous Liaisons (1988)	Drama|Romance	1553	251	707
2021	Dune (1984)	Fantasy|Sci-Fi	1554	263	844
2022	Last Temptation of Christ, The (1988)	Drama	1555	238	1599
2023	Godfather: Part III, The (1990)	Action|Crime|Drama	1556	57	1148
2024	Rapture, The (1991)	Drama|Mystery	1557	247	2320
2025	Lolita (1997)	Drama|Romance	1558	251	1663
2026	Disturbing Behavior (1998)	Horror|Thriller	1559	277	790
2027	Mafia! (1998)	Comedy|Crime	1560	177	1722
2028	Saving Private Ryan (1998)	Action|Drama|War	1561	73	2465
2029	Billy's Hollywood Screen Kiss (1997)	Comedy|Romance	1562	206	341
2031	$1,000,000 Duck (1971)	Children's|Comedy	1563	160	1
2032	Barefoot Executive, The (1971)	Children's|Comedy	1564	160	251
2033	Black Cauldron, The (1985)	Animation|Children's	1565	144	351
2034	Black Hole, The (1979)	Sci-Fi	1566	291	353
2035	Blackbeard's Ghost (1968)	Children's|Comedy	1567	160	358
2036	Blank Check (1994)	Children's|Comedy	1568	160	364
2037	Candleshoe (1977)	Adventure|Children's|Comedy	1569	107	496
2038	Cat from Outer Space, The (1978)	Children's|Comedy|Sci-Fi	1570	165	516
2040	Computer Wore Tennis Shoes, The (1970)	Children's|Comedy	1571	160	620
2041	Condorman (1981)	Action|Adventure|Children's|Comedy	1572	6	623
2042	D2: The Mighty Ducks (1994)	Children's|Comedy	1573	160	695
2043	Darby O'Gill and the Little People (1959)	Adventure|Children's|Fantasy	1574	115	710
2044	Devil and Max Devlin, The (1981)	Comedy	1575	176	769
2045	Far Off Place, A (1993)	Adventure|Children's|Drama|Romance	1576	114	946
2046	Flight of the Navigator (1986)	Adventure|Children's|Sci-Fi	1577	119	1006
2047	Gnome-Mobile, The (1967)	Children's	1578	159	1141
2048	Great Mouse Detective, The (1986)	Animation|Children's	1579	144	1201
2049	Happiest Millionaire, The (1967)	Comedy|Musical	1580	200	1249
2050	Herbie Goes Bananas (1980)	Adventure|Children's|Comedy	1581	107	1299
2051	Herbie Goes to Monte Carlo (1977)	Adventure|Children's|Comedy	1582	107	1300
2052	Hocus Pocus (1993)	Children's|Comedy	1583	160	1322
2053	Honey, I Blew Up the Kid (1992)	Children's|Comedy|Sci-Fi	1584	165	1337
2054	Honey, I Shrunk the Kids (1989)	Adventure|Children's|Comedy|Fantasy|Sci-Fi	1585	110	1338
2055	Hot Lead and Cold Feet (1978)	Comedy|Western	1586	214	1347
2056	In Search of the Castaways (1962)	Adventure|Children's	1587	106	1412
2057	Incredible Journey, The (1963)	Adventure|Children's	1588	106	1422
2058	Negotiator, The (1998)	Action|Thriller	1589	92	1973
2059	Parent Trap, The (1998)	Children's|Drama	1590	167	2132
2060	BASEketball (1998)	Comedy	1591	176	211
2062	Governess, The (1998)	Drama|Romance	1592	251	1181
2064	Roger & Me (1989)	Comedy|Documentary	1593	184	2404
2065	Purple Rose of Cairo, The (1985)	Comedy|Drama|Romance	1594	187	2289
2066	Out of the Past (1947)	Film-Noir	1595	264	2104
2067	Doctor Zhivago (1965)	Drama|Romance|War	1596	254	795
2068	Fanny and Alexander (1982)	Drama	1597	238	940
2069	Trip to Bountiful, The (1985)	Drama	1598	238	2897
2070	Tender Mercies (1983)	Drama	1599	238	2778
2071	And the Band Played On (1993)	Drama	1600	238	143
2072	'burbs, The (1989)	Comedy	1601	176	4
2073	Fandango (1985)	Comedy	1602	176	939
2074	Night Porter, The (Il Portiere di notte) (1974)	Drama	1603	238	1997
2075	Mephisto (1981)	Drama|War	1604	261	1803
2076	Blue Velvet (1986)	Drama|Mystery	1605	247	389
2077	Journey of Natty Gann, The (1985)	Adventure|Children's	1606	106	1496
2078	Jungle Book, The (1967)	Animation|Children's|Comedy|Musical	1607	146	1506
2079	Kidnapped (1960)	Children's|Drama	1608	167	1532
2080	Lady and the Tramp (1955)	Animation|Children's|Comedy|Musical|Romance	1609	147	1577
2081	Little Mermaid, The (1989)	Animation|Children's|Comedy|Musical|Romance	1610	147	1642
2082	Mighty Ducks, The (1992)	Children's|Comedy	1611	160	1825
2083	Muppet Christmas Carol, The (1992)	Children's|Musical	1612	174	1910
2084	Newsies (1992)	Children's|Musical	1613	174	1985
2085	101 Dalmatians (1961)	Animation|Children's	1614	144	7
2086	One Magic Christmas (1985)	Drama|Fantasy	1615	239	2078
2087	Peter Pan (1953)	Animation|Children's|Fantasy|Musical	1616	150	2170
2088	Popeye (1980)	Adventure|Comedy|Musical	1617	122	2231
2089	Rescuers Down Under, The (1990)	Animation|Children's	1618	144	2357
2090	Rescuers, The (1977)	Animation|Children's	1619	144	2358
2091	Return from Witch Mountain (1978)	Children's|Sci-Fi	1620	175	2362
2092	Return of Jafar, The (1993)	Animation|Children's|Musical	1621	152	2363
2093	Return to Oz (1985)	Adventure|Children's|Fantasy|Sci-Fi	1622	116	2369
2094	Rocketeer, The (1991)	Action|Adventure|Sci-Fi	1623	33	2396
2095	Shaggy D.A., The (1976)	Children's|Comedy	1624	160	2514
2096	Sleeping Beauty (1959)	Animation|Children's|Musical	1625	152	2567
2097	Something Wicked This Way Comes (1983)	Children's|Horror	1626	173	2604
2098	Son of Flubber (1963)	Children's|Comedy	1627	160	2611
2099	Song of the South (1946)	Adventure|Animation|Children's|Musical	1628	101	2614
2100	Splash (1984)	Comedy|Fantasy|Romance	1629	193	2641
2101	Squanto: A Warrior's Tale (1994)	Adventure|Drama	1630	126	2646
2102	Steamboat Willie (1940)	Animation|Children's|Comedy|Musical	1631	146	2682
2103	Tall Tale (1994)	Adventure|Children's	1632	106	2759
2104	Tex (1982)	Drama	1633	238	2786
2105	Tron (1982)	Action|Adventure|Fantasy|Sci-Fi	1634	24	2898
2106	Swing Kids (1993)	Drama|War	1635	261	2744
2107	Halloween: H20 (1998)	Horror|Thriller	1636	277	1236
2108	L.A. Story (1991)	Comedy|Romance	1637	206	1573
2109	Jerk, The (1979)	Comedy	1638	176	1483
2110	Dead Men Don't Wear Plaid (1982)	Comedy|Crime|Thriller	1639	183	730
2111	Man with Two Brains, The (1983)	Comedy	1640	176	1744
2112	Grand Canyon (1991)	Crime|Drama	1641	216	1185
2113	Graveyard Shift (1990)	Horror|Thriller	1642	277	1192
2114	Outsiders, The (1983)	Drama	1643	238	2112
2115	Indiana Jones and the Temple of Doom (1984)	Action|Adventure	1644	2	1429
2116	Lord of the Rings, The (1978)	Adventure|Animation|Children's|Sci-Fi	1645	102	1673
2117	Nineteen Eighty-Four (1984)	Drama|Sci-Fi	1646	257	2018
2118	Dead Zone, The (1983)	Horror|Thriller	1647	277	734
2119	Maximum Overdrive (1986)	Horror	1648	271	1781
2120	Needful Things (1993)	Drama|Horror	1649	243	1972
2121	Cujo (1983)	Horror|Thriller	1650	277	684
2122	Children of the Corn (1984)	Horror|Thriller	1651	277	550
2123	All Dogs Go to Heaven (1989)	Animation|Children's	1652	144	95
2124	Addams Family, The (1991)	Comedy	1653	176	44
2125	Ever After: A Cinderella Story (1998)	Drama|Romance	1654	251	901
2126	Snake Eyes (1998)	Action|Crime|Mystery|Thriller	1655	60	2583
2128	Safe Men (1998)	Comedy	1656	176	2450
2129	Saltmen of Tibet, The (1997)	Documentary	1657	234	2454
2130	Atlantic City (1980)	Crime|Drama|Romance	1658	221	197
2131	Autumn Sonata (Höstsonaten ) (1978)	Drama	1659	238	203
2132	Who's Afraid of Virginia Woolf? (1966)	Drama	1660	238	3051
2133	Adventures in Babysitting (1987)	Adventure|Comedy	1661	120	47
2134	Weird Science (1985)	Comedy	1662	176	3016
2135	Doctor Dolittle (1967)	Adventure|Musical	1663	134	793
2136	Nutty Professor, The (1963)	Comedy	1664	176	2044
2137	Charlotte's Web (1973)	Animation|Children's	1665	144	540
2138	Watership Down (1978)	Animation|Children's|Drama|Fantasy	1666	149	3005
2139	Secret of NIMH, The (1982)	Animation|Children's	1667	144	2487
2140	Dark Crystal, The (1982)	Children's|Fantasy|Sci-Fi	1668	172	713
2141	American Tail, An (1986)	Animation|Children's|Comedy	1669	145	125
2142	American Tail: Fievel Goes West, An (1991)	Animation|Children's|Comedy	1670	145	126
2143	Legend (1985)	Adventure|Fantasy|Romance	1671	132	1610
2144	Sixteen Candles (1984)	Comedy	1672	176	2560
2145	Pretty in Pink (1986)	Comedy|Drama|Romance	1673	187	2250
2146	St. Elmo's Fire (1985)	Drama|Romance	1674	251	2647
2147	Clan of the Cave Bear, The (1986)	Drama	1675	238	583
2148	House (1986)	Comedy|Horror	1676	195	1350
2149	House II: The Second Story (1987)	Comedy|Horror	1677	195	1352
2150	Gods Must Be Crazy, The (1980)	Comedy	1678	176	1150
2151	Gods Must Be Crazy II, The (1989)	Comedy	1679	176	1149
2152	Air Bud: Golden Receiver (1998)	Children's|Comedy	1680	160	69
2153	Avengers, The (1998)	Action|Adventure	1681	2	206
2154	How Stella Got Her Groove Back (1998)	Drama|Romance	1682	251	1363
2155	Slums of Beverly Hills, The (1998)	Comedy	1683	176	2576
2156	Best Man, The (Il Testimone dello sposo) (1997)	Comedy|Drama	1684	185	305
2157	Chambermaid on the Titanic, The (1998)	Romance	1685	287	534
2158	Henry: Portrait of a Serial Killer, Part 2 (1996)	Crime|Horror	1686	229	1298
2159	Henry: Portrait of a Serial Killer (1990)	Crime|Horror	1687	229	1297
2160	Rosemary's Baby (1968)	Horror|Thriller	1688	277	2420
2161	NeverEnding Story, The (1984)	Adventure|Children's|Fantasy	1689	115	1982
2162	NeverEnding Story II: The Next Chapter, The (1990)	Adventure|Children's|Fantasy	1690	115	1980
2163	Attack of the Killer Tomatoes! (1980)	Comedy|Horror	1691	195	198
2165	Your Friends and Neighbors (1998)	Drama	1692	238	3122
2166	Return to Paradise (1998)	Drama|Romance	1693	251	2370
2167	Blade (1998)	Action|Adventure|Horror	1694	25	360
2168	Dance with Me (1998)	Drama|Romance	1695	251	701
2169	Dead Man on Campus (1998)	Comedy	1696	176	729
2170	Wrongfully Accused (1998)	Action|Comedy	1697	43	3103
2171	Next Stop, Wonderland (1998)	Comedy|Drama|Romance	1698	187	1990
2173	Navigator: A Mediaeval Odyssey, The (1988)	Adventure|Fantasy|Sci-Fi	1699	133	1970
2174	Beetlejuice (1988)	Comedy|Fantasy	1700	192	284
2175	Déjà Vu (1997)	Drama|Romance	1701	251	847
2176	Rope (1948)	Thriller	1702	295	2418
2177	Family Plot (1976)	Comedy|Thriller	1703	212	936
2178	Frenzy (1972)	Thriller	1704	295	1058
2179	Topaz (1969)	Thriller	1705	295	2869
2180	Torn Curtain (1966)	Thriller	1706	295	2872
2181	Marnie (1964)	Thriller	1707	295	1761
2182	Wrong Man, The (1956)	Drama|Film-Noir|Thriller	1708	242	3101
2183	Man Who Knew Too Much, The (1956)	Thriller	1709	295	1736
2184	Trouble with Harry, The (1955)	Mystery|Thriller	1710	286	2900
2185	I Confess (1953)	Thriller	1711	295	1383
2186	Strangers on a Train (1951)	Film-Noir|Thriller	1712	270	2701
2187	Stage Fright (1950)	Mystery|Thriller	1713	286	2648
2188	54 (1998)	Drama	1714	238	23
2189	I Married A Strange Person (1997)	Animation	1715	143	1388
2190	Why Do Fools Fall In Love? (1998)	Drama	1716	238	3056
2193	Willow (1988)	Action|Adventure|Fantasy	1717	23	3069
2194	Untouchables, The (1987)	Action|Crime|Drama	1718	57	2947
2195	Dirty Work (1998)	Comedy	1719	176	787
2197	Firelight (1997)	Drama	1720	238	984
2201	Paradine Case, The (1947)	Drama	1721	238	2127
2202	Lifeboat (1944)	Drama|Thriller|War	1722	260	1627
2203	Shadow of a Doubt (1943)	Film-Noir|Thriller	1723	270	2506
2204	Saboteur (1942)	Thriller	1724	295	2446
2205	Mr. & Mrs. Smith (1941)	Comedy	1725	176	1881
2206	Suspicion (1941)	Mystery|Thriller	1726	286	2735
2208	Lady Vanishes, The (1938)	Comedy|Mystery|Romance|Thriller	1727	204	1576
2210	Sabotage (1936)	Thriller	1728	295	2445
2211	Secret Agent (1936)	Thriller	1729	295	2485
2212	Man Who Knew Too Much, The (1934)	Thriller	1730	295	1735
2215	Rich and Strange (1932)	Comedy|Romance	1731	206	2371
2219	Murder! (1930)	Mystery|Thriller	1732	286	1917
2221	Blackmail (1929)	Thriller	1733	295	359
2227	Lodger, The (1926)	Thriller	1734	295	1660
2231	Rounders (1998)	Crime|Drama	1735	216	2426
2232	Cube (1997)	Sci-Fi|Thriller	1736	292	683
2236	Simon Birch (1998)	Drama	1737	238	2544
2237	Without Limits (1998)	Drama	1738	238	3084
2238	Seven Beauties (Pasqualino Settebellezze) (1976)	Comedy|Drama	1739	185	2498
2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)	Comedy|Drama	1740	185	2741
2240	My Bodyguard (1980)	Drama	1741	238	1929
2241	Class (1983)	Comedy	1742	176	585
2243	Broadcast News (1987)	Comedy|Drama|Romance	1743	187	456
2245	Working Girl (1988)	Comedy|Drama	1744	185	3098
2247	Married to the Mob (1988)	Comedy	1745	176	1762
2248	Say Anything... (1989)	Comedy|Drama|Romance	1746	187	2466
2249	My Blue Heaven (1990)	Comedy	1747	176	1928
2250	Men Don't Leave (1990)	Drama	1748	238	1799
2252	Hero (1992)	Comedy|Drama	1749	185	1304
2253	Toys (1992)	Action|Comedy|Fantasy	1750	48	2884
2255	Young Doctors in Love (1982)	Comedy	1751	176	3116
2256	Parasite (1982)	Horror|Sci-Fi	1752	275	2130
2257	No Small Affair (1984)	Comedy|Romance	1753	206	2024
2259	Blame It on Rio (1984)	Comedy|Romance	1754	206	363
2260	Wisdom (1986)	Action|Crime	1755	56	3079
2261	One Crazy Summer (1986)	Comedy	1756	176	2074
2262	About Last Night... (1986)	Comedy|Drama|Romance	1757	187	33
2263	Seventh Sign, The (1988)	Thriller	1758	295	2503
2264	We're No Angels (1989)	Drama	1759	238	3012
2265	Nothing But Trouble (1991)	Adventure|Comedy	1760	120	2035
2266	Butcher's Wife, The (1991)	Comedy|Romance	1761	206	484
2267	Mortal Thoughts (1991)	Mystery|Thriller	1762	286	1876
2268	Few Good Men, A (1992)	Crime|Drama	1763	216	972
2269	Indecent Proposal (1993)	Drama	1764	238	1424
2271	Permanent Midnight (1998)	Drama	1765	238	2164
2272	One True Thing (1998)	Drama	1766	238	2081
2273	Rush Hour (1998)	Action|Thriller	1767	92	2440
2275	Six-String Samurai (1998)	Action|Adventure|Sci-Fi	1768	33	2559
2276	Soldier's Daughter Never Cries, A (1998)	Drama	1769	238	2596
2278	Ronin (1998)	Action|Crime|Thriller	1770	63	2414
2279	Urban Legend (1998)	Horror|Thriller	1771	277	2952
2280	Clay Pigeons (1998)	Crime	1772	215	587
2281	Monument Ave. (1998)	Crime	1773	215	1869
2282	Pecker (1998)	Comedy|Drama	1774	185	2150
2283	Sheltering Sky, The (1990)	Drama	1775	238	2531
2284	Bandit Queen (1994)	Drama	1776	238	244
2285	If.... (1968)	Drama	1777	238	1404
2286	Fiendish Plot of Dr. Fu Manchu, The (1980)	Comedy	1778	176	974
2287	Them! (1954)	Sci-Fi|Thriller|War	1779	293	2794
2288	Thing, The (1982)	Action|Horror|Sci-Fi|Thriller	1780	77	2805
2289	Player, The (1992)	Comedy|Drama	1781	185	2202
2290	Stardust Memories (1980)	Comedy|Drama	1782	185	2672
2291	Edward Scissorhands (1990)	Drama|Romance	1783	251	865
2293	Shadrach (1998)	Drama	1784	238	2509
2294	Antz (1998)	Animation|Children's	1785	144	162
2295	Impostors, The (1998)	Comedy	1786	176	1408
2296	Night at the Roxbury, A (1998)	Comedy	1787	176	1999
2297	What Dreams May Come (1998)	Drama|Romance	1788	251	3024
2300	Producers, The (1968)	Comedy|Musical	1789	200	2269
2301	History of the World: Part I (1981)	Comedy	1790	176	1320
2302	My Cousin Vinny (1992)	Comedy	1791	176	1932
2303	Nashville (1975)	Drama|Musical	1792	245	1965
2304	Love Is the Devil (1998)	Drama	1793	238	1690
2305	Slam (1998)	Drama	1794	238	2563
